StationNumber,Temperature,Latitude,Longitude,State
722330,86.5,30.343,-89.822,LA
722976,69.5,33.867,-117.983,CA
722976,69.5,33.872,-117.979,CA
747760,85.2,30.938,-85.182,FL
747760,85.2,30.836,-85.184,FL
722523,86.6,29.333,-98.467,TX
722523,86.6,29.339,-98.472,TX
727930,59.5,47.444,-122.314,WA
723525,79.4,34.989,-99.053,OK
724645,60.4,37.262,-104.338,CO
997287,67.1,44.9,-66.98,ME
997280,70.8,40.8,-73.77,NY
998183,83.3,27.483,-97.317,TX
998194,85.7,30.017,-90.117,LA
997698,73.2,40.8,-74.75,PA
997285,69.6,41.5,-71.32,RI
997368,85.5,29.73,-93.87,TX
997703,83.3,28.92,-89.4,LA
994036,63.9,37.928,-122.4,CA
997345,84.6,27.97,-82.83,FL
998185,86.1,28.4,-96.717,TX
997364,85.7,29.3,-94.78,TX
998184,84.3,27.833,-97.067,TX
997301,79.2,32.03,-80.9,GA
994045,83.6,29.73,-84.98,FL
998236,84.1,27.633,-97.233,TX
997296,74.6,39.27,-76.57,MD
724646,62.3,37.283,-102.617,CO
724646,62.3,37.283,-102.614,CO
701718,57.8,67.1,-157.85,AK
701718,57.8,67.1,-157.85,AK
725058,67.1,41.167,-71.567,RI
725058,67.1,41.168,-71.578,RI
722053,84.9,28.55,-81.333,FL
722053,84.9,28.545,-81.333,FL
722506,89.5,26.184,-98.254,TX
727885,54.2,48.117,-123.5,WA
727885,54.2,48.12,-123.498,WA
722430,86.7,29.98,-95.36,TX
702628,57.4,61.864,-162.026,AK
702628,57.4,61.867,-162.033,AK
723035,77.2,34.983,-78.883,NC
723035,77.2,34.991,-78.88,NC
722950,65.9,33.938,-118.389,CA
727453,66.1,46.901,-95.068,MN
723927,63.2,34.201,-119.207,CA
723927,63.2,34.201,-119.207,CA
727790,55.7,48.304,-114.264,MT
722931,69.5,32.867,-117.15,CA
722931,69.5,32.867,-117.133,CA
724520,71.9,37.284,-98.553,KS
723190,76.0,34.498,-82.71,SC
722181,77.9,33.467,-82.039,GA
722181,77.9,33.467,-82.039,GA
724356,71.4,39.583,-85.8,IN
724356,71.4,39.578,-85.803,IN
725109,68.8,40.233,-75.55,PA
725109,68.8,40.238,-75.555,PA
703626,55.2,59.243,-135.509,AK
722280,77.5,33.566,-86.745,AL
722874,67.5,34.024,-118.291,CA
704898,51.5,66.818,-161.022,AK
704898,51.5,66.818,-161.022,AK
722212,81.1,29.967,-81.333,FL
722212,81.1,29.959,-81.34,FL
701338,52.6,61.533,-165.583,AK
727455,59.4,47.386,-92.839,MN
724698,53.0,40.183,-103.217,CO
724698,53.0,40.167,-103.217,CO
722660,85.1,32.411,-99.682,TX
723273,78.0,36.0,-86.517,TN
723273,78.0,36.009,-86.52,TN
722886,68.8,34.21,-118.49,CA
722886,68.8,34.21,-118.489,CA
726930,63.9,44.128,-123.221,OR
725305,74.3,41.908,-88.249,IL
725305,74.3,41.914,-88.246,IL
912850,77.1,19.719,-155.053,HI
722260,81.0,32.3,-86.408,AL
703656,56.4,59.75,-161.833,AK
724297,69.7,39.103,-84.419,OH
724397,73.2,40.467,-88.917,IL
724397,73.2,40.483,-88.95,IL
998211,71.2,38.317,-75.083,MD
998206,53.3,58.183,-136.333,AK
997286,76.7,39.93,-75.0,PA
997982,62.0,45.967,-85.867,MI
997279,70.2,41.7,-71.0,MA
998195,79.9,21.95,-159.35,HI
994026,55.6,44.625,-124.043,OR
997739,63.5,46.667,-85.967,MI
997347,86.0,30.67,-81.47,FL
998481,85.8,29.726,-95.266,TX
998196,84.9,30.7,-88.033,AL
994016,57.1,37.807,-122.465,CA
998261,54.0,58.298,-134.412,AK
994008,85.4,28.12,-82.8,FL
997382,56.6,60.68,-151.4,AK
997352,83.9,30.22,-85.88,FL
997171,53.7,57.052,-135.342,AK
998483,79.7,26.077,-97.177,TX
997355,85.0,25.73,-80.15,FL
997782,75.5,36.967,-76.417,VA
998266,61.8,42.683,-79.05,NY
998265,73.3,39.817,-75.417,PA
998438,83.3,29.667,-91.233,LA
998431,49.1,53.879,-166.54,AK
998429,46.7,52.941,-168.871,AK
998235,66.2,43.067,-79.017,NY
994046,66.7,41.28,-70.1,MA
722285,77.4,33.967,-86.083,AL
722285,77.4,33.967,-86.083,AL
722090,79.8,31.883,-81.567,GA
722090,79.8,31.883,-81.567,GA
722269,85.1,31.267,-85.7,AL
722269,85.1,31.267,-85.717,AL
722390,84.8,31.033,-93.033,LA
722390,84.8,31.05,-93.183,LA
724467,70.3,38.717,-93.55,MO
724467,70.3,38.717,-93.55,MO
998171,85.7,30.35,-88.417,MS
725776,47.8,43.6,-110.733,WY
725776,47.8,43.6,-110.733,WY
720996,55.2,47.1,-110.167,MT
723171,78.0,34.991,-117.863,CA
723171,78.0,34.988,-117.865,CA
722238,83.2,31.35,-85.65,AL
722238,83.2,31.35,-85.667,AL
727755,58.6,47.5,-111.183,MT
727755,58.6,47.517,-111.183,MT
727855,62.1,47.617,-117.65,WA
727855,62.1,47.633,-117.65,WA
721021,60.2,48.412,-101.892,ND
722026,85.2,25.483,-80.383,FL
722026,85.2,25.483,-80.383,FL
720999,57.8,47.6,-112.317,MT
720965,84.1,32.417,-99.85,TX
720965,84.1,32.433,-99.85,TX
723550,80.5,34.6,-98.4,OK
723550,80.5,34.65,-98.4,OK
720984,53.6,41.217,-103.1,NE
745700,69.9,39.833,-84.05,OH
745700,69.9,39.833,-84.05,OH
726355,71.2,42.133,-86.433,MI
726355,71.2,42.126,-86.428,MI
702350,60.1,61.1,-155.567,AK
702350,60.1,61.1,-155.583,AK
720998,57.6,47.45,-109.417,MT
720995,55.5,47.283,-110.367,MT
994410,79.3,29.86,-81.26,
721007,54.5,47.017,-109.633,MT
724457,69.9,37.733,-92.133,MO
724457,69.9,37.75,-92.15,MO
722704,83.3,31.85,-106.38,TX
747950,82.5,28.233,-80.6,FL
747950,82.5,28.233,-80.6,FL
721001,55.1,47.333,-112.1,MT
723066,75.2,35.333,-77.95,NC
723066,75.2,35.344,-77.965,NC
701170,41.5,65.567,-167.917,AK
701170,41.5,65.563,-167.921,AK
722219,84.1,31.363,-85.849,AL
723520,80.1,34.65,-99.267,OK
723520,80.1,34.65,-99.267,OK
724295,68.0,39.833,-83.833,OH
724295,68.0,39.833,-83.833,OH
724295,68.0,39.84,-83.84,OH
727445,66.0,46.527,-90.131,MI
727445,66.0,46.533,-90.133,MI
722050,84.4,28.434,-81.325,FL
727985,57.3,48.522,-123.024,WA
727985,57.3,48.522,-123.023,WA
722530,84.4,29.544,-98.484,TX
722140,82.2,30.393,-84.353,FL
702190,59.1,60.785,-161.829,AK
744864,72.2,40.717,-73.4,NY
744864,72.2,40.734,-73.417,NY
723783,53.6,35.95,-112.133,AZ
723783,53.6,35.946,-112.155,AZ
726517,59.8,43.017,-102.517,SD
726517,59.8,43.021,-102.518,SD
724945,74.2,37.359,-121.924,CA
725266,61.6,41.8,-78.633,PA
747020,78.5,36.333,-119.95,CA
722037,87.7,26.0,-80.233,FL
722037,87.7,25.999,-80.241,FL
722610,85.7,29.367,-100.917,TX
722610,85.7,29.378,-100.927,TX
724464,68.9,39.817,-93.583,MO
724464,68.9,39.823,-93.579,MO
724210,70.9,39.044,-84.672,KY
726514,52.3,43.733,-103.617,SD
726514,52.3,43.733,-103.611,SD
722085,80.3,32.483,-80.717,SC
723340,79.5,35.056,-89.987,TN
747580,84.1,33.496,-90.087,MS
727976,58.1,48.794,-122.537,WA
723115,76.1,33.45,-80.867,SC
723115,76.1,33.462,-80.858,SC
727535,63.7,46.926,-98.669,ND
722108,86.5,26.533,-81.75,FL
722108,86.5,26.536,-81.755,FL
725070,72.0,41.723,-71.433,RI
723150,72.6,35.432,-82.538,NC
724040,72.8,38.3,-76.417,MD
725805,66.3,40.068,-118.569,NV
725172,74.3,36.695,-76.136,VA
701195,44.2,66.25,-166.083,AK
701195,44.2,66.25,-166.089,AK
723096,77.7,34.708,-77.44,NC
726881,60.1,45.183,-123.133,OR
726881,60.1,45.195,-123.134,OR
702610,65.5,64.804,-147.876,AK
726455,60.8,44.133,-87.683,WI
726455,60.8,44.133,-87.667,WI
726540,60.7,44.398,-98.223,SD
722185,76.5,34.267,-83.833,GA
722185,76.5,34.272,-83.83,GA
722486,85.9,32.516,-92.041,LA
743946,71.7,42.783,-71.517,NH
743946,71.7,42.783,-71.517,NH
701945,58.6,68.115,-145.579,AK
701945,58.6,68.117,-145.567,AK
725626,57.7,40.509,-101.621,NE
725626,57.7,40.51,-101.62,NE
746120,80.7,35.688,-117.693,CA
722526,88.0,28.457,-99.218,TX
744665,72.7,42.117,-87.9,IL
744665,72.7,42.121,-87.905,IL
722024,87.4,25.9,-80.283,FL
722024,87.4,25.907,-80.28,FL
725620,57.4,41.121,-100.669,NE
725300,73.1,41.96,-87.932,IL
997743,74.3,40.65,-74.067,NJ
997284,72.0,41.28,-72.88,CT
997989,65.2,43.333,-78.717,NY
997688,75.2,38.22,-76.03,MD
998478,75.2,38.042,-121.887,CA
997384,79.8,20.9,-156.47,HI
998486,82.8,29.178,-89.258,LA
994340,67.5,41.63,-82.84,OH
997693,74.6,36.88,-76.33,VA
997304,72.9,37.98,-76.47,VA
997784,84.5,30.65,-87.933,AL
997353,85.5,27.75,-82.62,FL
997312,74.0,39.2,-76.23,MD
997381,59.3,61.23,-149.88,AK
997356,85.4,24.72,-81.1,FL
997781,74.2,38.717,-76.65,MD
994250,63.5,42.49,-79.35,
998476,60.8,37.811,-122.333,CA
994065,58.4,44.256,-83.443,MI
994390,84.4,26.7,-79.0,
997696,53.8,47.92,-124.63,WA
994660,55.6,61.06,-146.7,AK
997271,74.2,40.701,-74.014,NY
998176,52.0,47.183,-88.233,MI
997313,72.4,37.6,-75.68,VA
998492,62.6,42.621,-82.527,MI
997792,62.0,45.617,-86.65,MI
997315,72.9,37.22,-76.48,VA
997694,72.4,39.58,-75.58,DE
997705,85.5,27.85,-82.55,FL
998209,73.9,36.183,-75.75,NC
998490,84.7,29.689,-93.842,TX
997701,84.7,27.63,-82.57,FL
994210,56.0,34.58,-120.65,
998204,53.6,46.917,-124.117,WA
994066,58.3,46.762,-84.966,MI
998479,62.5,37.798,-122.393,CA
997294,71.7,41.637,-71.339,RI
997346,86.2,26.65,-81.87,FL
997383,52.0,64.5,-165.42,AK
997274,67.5,41.52,-70.67,MA
997996,64.1,42.467,-82.867,MI
994023,57.3,35.177,-120.76,CA
998254,50.3,55.067,-162.333,AK
998258,52.3,55.333,-131.625,AK
998238,86.6,30.217,-88.5,
994977,85.1,29.27,-89.95,LA
998180,58.5,43.417,-82.533,MI
994034,72.7,38.057,-122.038,CA
997729,90.6,29.35,-94.72,TX
994031,58.6,42.74,-124.497,OR
998252,68.1,44.4,-68.2,ME
998491,85.5,30.279,-87.556,AL
994011,56.5,46.208,-123.767,OR
998474,68.3,38.057,-122.259,CA
997173,80.4,20.037,-155.829,HI
998425,53.9,60.557,-145.755,AK
998255,60.9,45.783,-84.717,MI
997282,67.9,41.05,-71.97,NY
994130,53.2,47.87,-89.31,MI
994086,83.1,30.06,-84.29,
994200,59.1,47.18,-87.22,MI
997358,83.0,30.397,-81.43,FL
997691,73.4,36.93,-76.02,VA
998168,66.6,43.267,-79.067,NY
998485,84.9,30.329,-87.829,AL
994951,80.6,27.862,-80.445,FL
994560,84.7,25.59,-80.1,
994044,55.2,38.92,-123.7,CA
997283,73.2,41.35,-72.08,CT
997307,73.6,35.8,-75.53,NC
699604,86.5,32.65,-114.617,AZ
997804,52.0,58.2,-136.633,AK
740035,86.5,32.616,-114.6,AZ
740035,86.5,32.65,-114.617,AZ
746710,77.8,36.667,-87.5,KY
746710,77.8,36.667,-87.483,KY
745946,70.1,38.317,-75.117,MD
745946,70.1,38.308,-75.124,MD
726166,64.2,42.891,-73.246,VT
726166,64.2,42.891,-73.247,VT
722223,84.8,30.478,-87.187,FL
724927,75.8,37.7,-121.817,CA
724927,75.8,37.693,-121.814,CA
994350,55.7,47.66,-122.44,
724388,71.1,41.533,-85.8,IN
724388,71.1,41.533,-85.783,IN
724754,73.1,37.091,-113.593,UT
724754,73.1,37.1,-113.6,UT
722710,77.8,33.233,-107.267,NM
722710,77.8,33.237,-107.268,NM
911700,78.7,21.483,-158.033,HI
911700,78.7,21.487,-158.028,HI
726865,56.5,45.117,-113.883,ID
726865,56.5,45.117,-113.883,ID
724695,51.3,39.7,-104.75,CO
724695,51.3,39.717,-104.75,CO
725208,68.8,40.616,-83.063,OH
725208,68.8,40.616,-83.064,OH
727120,66.1,46.871,-68.017,ME
997178,53.2,58.198,-134.257,AK
721003,57.5,47.317,-111.467,MT
725825,59.7,40.829,-115.789,NV
725335,72.0,40.65,-86.15,IN
725335,72.0,40.65,-86.15,IN
747188,90.0,33.619,-114.714,CA
724180,72.2,39.674,-75.606,DE
724084,71.5,40.183,-74.117,NJ
724084,71.5,40.183,-74.117,NJ
724084,71.5,40.183,-74.133,NJ
725386,55.8,44.017,-82.783,MI
725386,55.8,44.022,-82.793,MI
726660,58.3,44.769,-106.969,WY
722977,67.6,33.667,-117.867,CA
722977,67.6,33.68,-117.866,CA
725780,60.9,42.92,-112.571,ID
727440,57.6,47.169,-88.489,MI
726190,65.1,45.467,-69.583,ME
726190,65.1,45.462,-69.595,ME
725370,68.1,42.231,-83.331,MI
726880,66.8,45.698,-118.855,OR
722764,56.5,35.65,-109.067,AZ
722764,56.5,35.658,-109.061,AZ
727640,65.7,46.783,-100.757,ND
745980,72.9,37.083,-76.35,VA
745980,72.9,37.083,-76.36,VA
725066,66.9,41.4,-70.617,MA
725066,66.9,41.393,-70.615,MA
724828,79.9,38.383,-121.967,CA
724828,79.9,38.378,-121.958,CA
747830,86.1,26.079,-80.162,FL
725020,75.2,40.683,-74.169,NJ
724770,55.5,39.6,-116.0,NV
724770,55.5,39.601,-116.006,NV
720735,83.4,30.358,-85.799,FL
720735,83.4,30.349,-85.788,FL
726480,59.7,45.723,-87.094,MI
726480,59.7,45.733,-87.083,MI
726816,64.3,42.727,-114.457,ID
726816,64.3,42.727,-114.456,ID
725125,63.7,41.167,-78.9,PA
725125,63.7,41.179,-78.893,PA
726458,63.7,44.85,-87.417,WI
726458,63.7,44.85,-87.417,WI
746930,76.7,35.133,-78.933,NC
746930,76.7,35.133,-78.933,NC
702650,60.9,64.65,-147.067,AK
702650,60.9,64.683,-147.083,AK
722740,82.5,32.131,-110.955,AZ
722315,86.4,30.033,-90.017,LA
722315,86.4,30.049,-90.029,LA
994720,57.0,59.33,-151.99,AK
727883,63.3,47.033,-120.531,WA
727883,63.3,47.034,-120.53,WA
722265,79.8,32.383,-86.367,AL
722265,79.8,32.383,-86.35,AL
747940,81.1,28.468,-80.567,FL
747940,81.1,28.483,-80.567,FL
726185,69.9,44.316,-69.797,ME
726357,70.8,42.233,-85.55,MI
726357,70.8,42.235,-85.552,MI
743700,67.2,44.05,-75.733,NY
743700,67.2,44.05,-75.733,NY
701330,51.2,66.867,-162.633,AK
726920,63.2,44.256,-121.139,OR
722115,84.6,27.383,-82.55,FL
722115,84.6,27.401,-82.559,FL
742060,60.5,47.133,-122.483,WA
742060,60.5,47.15,-122.483,WA
727720,58.2,46.606,-111.964,MT
725146,64.6,43.35,-76.383,NY
725146,64.6,43.35,-76.385,NY
724093,72.4,38.683,-75.367,DE
724093,72.4,38.69,-75.363,DE
726654,55.9,44.383,-106.717,WY
726654,55.9,44.381,-106.721,WY
724800,71.0,37.371,-118.358,CA
725784,61.0,46.133,-115.6,ID
725784,61.0,46.144,-115.596,ID
727677,61.7,47.65,-101.44,ND
727677,61.7,47.646,-101.439,ND
725240,68.3,41.406,-81.852,OH
726813,65.1,43.633,-116.633,ID
726813,65.1,43.65,-116.633,ID
722747,82.9,32.85,-109.633,AZ
722747,82.9,32.855,-109.635,AZ
744667,65.9,46.091,-94.361,MN
726134,61.0,44.368,-71.545,NH
726134,61.0,44.35,-71.55,NH
745048,79.9,39.483,-121.617,CA
745048,79.9,39.49,-121.618,CA
998016,84.1,30.417,-87.833,AL
997257,60.1,45.99,-83.9,
724957,68.4,38.517,-122.817,CA
724957,68.4,38.504,-122.81,CA
723895,79.8,36.033,-119.067,CA
723895,79.8,36.029,-119.063,CA
725116,70.8,40.117,-76.283,PA
725116,70.8,40.12,-76.294,PA
721006,53.0,46.7,-109.733,MT
724776,58.7,38.75,-109.75,UT
724776,58.7,38.75,-109.763,UT
725084,67.7,41.75,-72.184,CT
725084,67.7,41.742,-72.184,CT
997798,55.3,58.267,-134.433,AK
998268,55.6,57.783,-135.217,AK
724177,68.7,39.404,-77.945,WV
997359,58.6,45.067,-83.417,MI
726184,70.0,44.05,-70.283,ME
726184,70.0,44.05,-70.283,ME
725330,71.0,40.971,-85.206,IN
723062,77.0,35.017,-76.467,NC
727810,68.0,46.568,-120.543,WA
997259,52.0,47.75,-90.34,
702625,62.8,63.02,-154.36,AK
702625,62.8,63.017,-154.367,AK
726196,68.3,45.65,-68.683,ME
726196,68.3,45.648,-68.693,ME
702910,65.6,62.962,-141.938,AK
724035,72.7,38.504,-77.305,VA
724094,73.3,40.883,-74.283,NJ
724094,73.3,40.876,-74.283,NJ
727344,65.1,46.25,-84.467,MI
727344,65.1,46.25,-84.467,MI
998213,84.8,27.65,-82.583,FL
745160,77.9,38.267,-121.95,CA
745160,77.9,38.267,-121.933,CA
725287,66.1,43.1,-78.933,NY
725287,66.1,43.108,-78.938,NY
726450,67.8,44.479,-88.137,WI
725165,65.7,43.517,-72.95,VT
725165,65.7,43.533,-72.95,VT
722975,67.8,33.783,-118.05,CA
722975,67.8,33.783,-118.05,CA
722975,67.8,33.79,-118.052,CA
726665,59.1,43.967,-107.95,WY
726665,59.1,43.966,-107.951,WY
722640,73.9,30.367,-104.017,TX
722640,73.9,30.371,-104.017,TX
726539,61.3,45.033,-102.017,SD
726539,61.3,45.032,-102.019,SD
722010,85.0,24.557,-81.755,FL
994330,56.6,43.75,-87.69,
720997,57.1,47.383,-109.817,MT
725245,67.7,41.517,-81.683,OH
725245,67.7,41.518,-81.684,OH
722720,75.4,32.633,-108.167,AZ
722720,75.4,31.467,-109.6,AZ
722720,75.4,31.458,-109.606,AZ
720994,57.4,47.283,-110.8,MT
724020,72.7,37.933,-75.483,VA
724020,72.7,37.937,-75.466,VA
725958,62.9,41.483,-120.567,CA
725958,62.9,41.491,-120.564,CA
725150,64.3,42.207,-75.98,NY
703055,62.1,58.99,-159.05,AK
703055,62.1,58.983,-159.05,AK
724298,69.6,40.707,-84.027,OH
724298,69.6,40.708,-84.027,OH
742071,60.1,47.083,-122.583,WA
742071,60.1,47.083,-122.583,WA
724767,54.4,37.3,-108.633,CO
724767,54.4,37.307,-108.626,CO
740001,67.5,41.2,-74.623,NJ
740001,67.5,41.199,-74.626,NJ
724050,75.2,38.847,-77.035,VA
997295,67.5,41.68,-83.4,OH
723080,73.5,36.903,-76.192,VA
724095,71.7,40.267,-74.8,NJ
724095,71.7,40.277,-74.816,NJ
724175,68.1,39.283,-80.217,WV
724175,68.1,39.296,-80.229,WV
727830,68.9,46.375,-117.016,ID
725290,68.4,43.117,-77.677,NY
722615,83.7,29.367,-100.783,TX
722615,83.7,29.367,-100.783,TX
722110,85.6,27.962,-82.54,FL
725750,60.6,41.2,-112.017,UT
725750,60.6,41.196,-112.011,UT
726225,73.1,44.651,-73.468,NY
726225,73.1,44.65,-73.467,NY
747187,91.0,33.627,-116.159,CA
725064,68.2,41.909,-70.729,MA
725064,68.2,41.91,-70.729,MA
726228,61.0,44.383,-74.2,NY
726228,61.0,44.385,-74.207,NY
721014,61.4,47.795,-101.299,ND
700001,56.3,60.783,-148.833,AK
700001,56.3,60.785,-148.839,AK
724940,65.0,37.62,-122.365,CA
726350,68.5,42.883,-85.524,MI
998473,84.0,28.885,-90.024,LA
724765,52.5,38.517,-107.894,CO
724765,52.5,38.506,-107.899,CO
725113,72.3,40.333,-75.122,PA
725113,72.3,40.33,-75.123,PA
725920,83.9,40.518,-122.299,CA
702746,62.3,61.417,-149.5,AK
702746,62.3,61.416,-149.507,AK
726050,68.2,43.205,-71.503,NH
722310,86.7,29.997,-90.278,LA
726710,47.1,42.567,-110.1,WY
726710,47.1,42.584,-110.108,WY
727675,63.5,48.417,-101.35,ND
727675,63.5,48.417,-101.35,ND
702325,62.5,61.572,-149.54,AK
702325,62.5,61.572,-149.541,AK
722030,86.0,26.685,-80.099,FL
725080,72.0,41.938,-72.682,CT
724294,66.5,39.75,-82.65,OH
724294,66.5,39.756,-82.657,OH
726590,63.6,45.443,-98.413,SD
726667,59.0,44.517,-108.083,WY
726667,59.0,44.517,-108.082,WY
727686,62.4,48.1,-105.583,MT
727686,62.4,48.094,-105.574,MT
744907,69.1,42.212,-71.114,MA
744915,69.9,42.15,-72.717,MA
744915,69.9,42.158,-72.716,MA
722813,74.0,31.607,-110.428,AZ
745310,52.8,38.967,-104.817,CO
745310,52.8,38.967,-104.817,CO
722689,71.5,34.433,-103.083,NM
722689,71.5,34.433,-103.083,NM
724290,71.7,39.906,-84.219,OH
745940,71.0,38.817,-76.85,MD
745940,71.0,38.817,-76.867,MD
727347,63.7,45.564,-84.793,MI
725104,64.7,41.633,-80.217,PA
725104,64.7,41.626,-80.215,PA
724106,73.4,36.567,-79.333,VA
724106,73.4,36.573,-79.335,VA
727119,62.1,46.617,-69.517,ME
727119,62.1,46.617,-69.533,ME
725068,69.0,41.867,-71.017,MA
725068,69.0,41.876,-71.021,MA
725660,56.1,41.871,-103.593,NE
723930,56.8,34.75,-120.567,CA
723930,56.8,34.717,-120.567,CA
723097,78.0,34.683,-77.033,NC
726183,67.1,43.991,-70.948,ME
726183,67.1,43.991,-70.948,ME
723830,71.9,34.744,-118.724,CA
727827,70.6,47.2,-119.317,WA
727827,70.6,47.208,-119.319,WA
727825,68.2,47.399,-120.207,WA
727825,68.2,47.398,-120.201,WA
744104,65.6,42.433,-73.3,MA
744104,65.6,42.427,-73.289,MA
725180,71.1,42.747,-73.799,NY
723650,69.9,35.042,-106.616,NM
747040,73.9,34.05,-117.567,CA
747040,73.9,34.056,-117.6,CA
725045,74.1,41.25,-72.883,CT
725045,74.1,41.264,-72.887,CT
727856,65.6,47.683,-117.317,WA
727856,65.6,47.683,-117.321,WA
747931,86.3,28.062,-81.754,FL
725054,68.9,41.921,-71.483,CT
725054,68.9,41.921,-71.491,RI
725775,49.2,41.267,-111.033,WY
725775,49.2,41.273,-111.031,WY
746140,82.2,36.533,-115.9,NV
746140,82.2,36.25,-115.033,NV
911900,82.4,20.9,-156.429,HI
724988,66.2,42.571,-77.713,NY
724988,66.2,42.571,-77.713,NY
721022,59.7,48.551,-102.12,ND
722700,84.7,31.811,-106.376,TX
723090,78.0,34.9,-76.883,NC
726810,66.8,43.567,-116.241,ID
727340,65.5,46.479,-84.357,MI
722239,82.9,31.35,-85.75,AL
722239,82.9,31.356,-85.751,AL
725025,73.9,40.85,-74.05,NJ
725025,73.9,40.85,-74.061,NJ
723086,71.9,37.133,-76.483,VA
723086,71.9,37.132,-76.493,VA
725955,68.5,41.783,-122.467,CA
725955,68.5,41.781,-122.468,CA
997255,71.1,41.73,-87.54,
723815,81.6,34.854,-116.786,CA
725126,66.3,40.296,-78.32,PA
723723,68.8,34.652,-112.421,AZ
998004,71.8,41.633,-71.333,RI
724815,79.4,37.285,-120.514,CA
724815,79.4,37.285,-120.513,CA
727469,50.4,47.833,-90.383,MN
727469,50.4,47.747,-90.344,MN
725374,64.2,42.223,-87.746,MI
725374,64.2,42.223,-83.744,MI
722906,67.2,32.7,-117.2,CA
998002,64.9,39.533,-74.45,NJ
727573,64.5,48.114,-98.909,ND
727573,64.5,48.117,-98.9,ND
724010,73.0,37.512,-77.323,VA
723068,73.8,35.85,-77.883,NC
723068,73.8,35.855,-77.893,NC
725744,49.3,41.595,-109.053,WY
726116,68.0,43.617,-72.3,NH
726116,68.0,43.626,-72.305,NH
722116,84.1,27.9,-82.683,FL
722116,84.1,27.911,-82.688,FL
724096,72.0,40.017,-74.583,NJ
724096,72.0,40.017,-74.6,NJ
725514,74.4,38.142,-76.429,MD
726875,64.9,42.583,-117.883,OR
726875,64.9,42.591,-117.864,OR
726798,55.8,45.698,-110.441,MT
700197,51.8,66.617,-160.0,AK
700197,51.8,66.6,-159.986,AK
725375,66.9,42.409,-83.01,MI
722810,87.4,32.817,-115.683,CA
726115,68.8,43.35,-72.517,VT
726115,68.8,43.344,-72.518,VT
722106,86.1,26.585,-81.861,FL
725015,67.7,41.51,-74.26,NY
725015,67.7,41.509,-74.265,NY
727135,68.3,43.961,-69.713,ME
727135,68.3,43.964,-69.712,ME
725098,70.4,42.183,-71.167,MA
725098,70.4,42.191,-71.174,MA
725895,61.7,42.15,-121.733,OR
725895,61.7,42.147,-121.724,OR
723700,72.3,35.259,-113.95,AZ
723700,72.3,35.258,-113.933,AZ
723095,75.6,35.068,-77.048,NC
726487,64.4,45.127,-87.638,MI
726487,64.4,45.117,-87.633,MI
726114,64.4,44.533,-72.617,VT
726114,64.4,44.534,-72.614,VT
722069,85.3,30.4,-86.471,FL
722069,85.3,30.4,-86.472,FL
997260,56.7,43.85,-82.64,
994110,83.0,27.83,-97.05,
690150,81.3,34.3,-116.167,CA
690150,81.3,34.3,-116.167,CA
726379,68.1,43.533,-84.08,MI
701780,68.3,65.175,-152.107,AK
726400,64.2,42.955,-87.904,WI
997990,78.4,32.55,-80.45,SC
725085,68.4,42.567,-72.283,MA
725085,68.4,42.57,-72.291,MA
725788,57.0,44.889,-116.102,ID
725788,57.0,44.883,-116.1,ID
723750,58.3,35.133,-111.667,AZ
723750,58.3,35.144,-111.666,AZ
722175,75.4,32.633,-83.6,GA
722175,75.4,32.633,-83.6,GA
994220,84.0,27.07,-82.45,FL
722096,77.5,35.967,-115.134,NV
722096,77.5,35.976,-115.133,NV
998011,74.8,38.217,-122.017,CA
723890,83.5,36.78,-119.719,CA
727730,55.8,46.921,-114.093,MT
726818,55.2,43.832,-111.808,ID
998005,75.9,33.35,-79.183,SC
724176,68.1,39.643,-79.916,WV
702120,50.3,61.783,-166.033,AK
702120,50.3,61.783,-166.033,AK
702120,50.3,61.783,-166.033,AK
701730,61.9,66.0,-153.7,AK
701730,61.9,66.0,-153.7,AK
704140,43.7,52.717,174.1,AK
704140,43.7,52.717,174.1,AK
747590,85.3,31.282,-89.253,MS
725970,69.7,42.381,-122.872,OR
727470,67.1,48.561,-93.398,MN
998407,70.5,42.768,-86.201,MI
725124,65.6,40.777,-79.95,PA
725124,65.6,40.777,-79.95,PA
725387,60.6,47.467,-87.883,MI
725387,60.6,47.467,-87.883,MI
723200,78.9,34.35,-85.167,GA
723200,78.9,34.348,-85.161,GA
723898,80.0,36.317,-119.633,CA
723898,80.0,36.319,-119.629,CA
702320,59.4,61.583,-159.533,AK
702320,59.4,61.582,-159.543,AK
725407,64.7,45.017,-84.7,MI
725407,64.7,45.013,-84.701,MI
725220,69.4,43.338,-73.61,NY
727700,51.0,45.258,-112.554,MT
724950,78.0,37.983,-122.05,CA
724950,78.0,37.992,-122.055,CA
725625,61.4,40.2,-100.583,NE
725625,61.4,40.206,-100.591,NE
727845,71.8,46.267,-119.117,WA
727845,71.8,46.267,-119.117,WA
725250,65.6,41.255,-80.674,OH
725210,68.6,40.918,-81.444,OH
720652,63.7,38.35,-119.517,CA
720652,63.7,38.356,-119.519,CA
726650,55.0,44.349,-105.539,WY
726650,55.0,44.339,-105.542,WY
726685,63.5,45.547,-100.408,SD
726685,63.5,45.546,-100.408,SD
725214,66.5,41.35,-82.183,OH
725214,66.5,41.346,-82.179,OH
727935,60.1,47.517,-122.3,WA
727935,60.1,47.53,-122.301,WA
724839,77.2,38.683,-121.583,CA
