Avg Total Payments,Avg Covered Charges,Total Discharges,Avg Medicare Payments,admin1_id,Provider Id,admin2_id,lon,lat,date
11134.40244,27232.4511,46.30487805,9650.842195,USA141,380102,USA241039,-123.026697,44.081564,4/25/20 12:00 AM
8296.863882,29638.55859,37.07058824,7227.898588,USA142,390001,USA242069,-75.64589,41.400717,4/26/20 12:00 AM
9234.809688,23335.31094,30.28125,8176.7025,USA142,390002,USA242003,-79.813721,40.377477,4/27/20 12:00 AM
5475.09375,25097.99563,23.4375,4647.698125,USA142,390003,USA242037,-76.455145,41.007278,4/28/20 12:00 AM
8004.071294,32094.59176,44.41176471,7041.709412,USA142,390004,USA242041,-76.921926,40.253293,4/29/20 12:00 AM
13457.96056,53421.70652,42.51685393,12496.68551,USA142,390006,USA242093,-76.60558,40.967121,4/30/20 12:00 AM
5784.042857,9449.324286,18.71428571,4856.096429,USA142,390008,USA242073,-80.275821,40.869278,5/1/20 12:00 AM
9265.665222,45594.45944,41.85555556,8214.805111,USA142,390009,USA242049,-80.079979,42.111087,5/2/20 12:00 AM
6477.464746,33215.37424,29.50847458,5470.527627,USA142,390012,USA242091,-75.270917,40.250252,5/3/20 12:00 AM
7077.732927,13553.47854,34.97560976,6032.512439,USA142,390013,USA242119,-76.900725,40.996388,5/4/20 12:00 AM
6624.093333,12752.90412,29.66666667,5655.915294,USA142,390016,USA242073,-80.352077,41.013353,5/5/20 12:00 AM
5667.7092,13561.7304,25.52,4821.9528,USA142,390019,USA242025,-75.614733,40.802949,5/6/20 12:00 AM
4157.93,4108.75,49,3284.63,USA142,390025,USA242101,-75.1722837,39.9867489,5/7/20 12:00 AM
8166.96371,61497.71371,31.32258065,7223.319516,USA142,390026,USA242101,-75.212184,40.079235,5/8/20 12:00 AM
17409.86917,126824.3251,33.55555556,16066.38625,USA142,390027,USA242101,-75.151332,40.005073,5/9/20 12:00 AM
12554.49085,33646.78085,32.63380282,11149.96028,USA142,390028,USA242003,-79.985191,40.436276,5/10/20 12:00 AM
6535.108333,13209.36483,31.3,5515.901833,USA142,390030,USA242107,-76.188456,40.683892,5/11/20 12:00 AM
5948.615636,14491.068,31.92727273,5087.478182,USA142,390031,USA242107,-76.18844,40.69068,5/12/20 12:00 AM
6611.3394,18190.3988,30.26,5735.076,USA142,390032,USA242003,-79.736205,40.618187,5/13/20 12:00 AM
5989.711111,39166.85,19.03703704,4794.918148,USA142,390035,USA242017,-75.348762,40.438461,5/14/20 12:00 AM
7898.169859,16420.62789,32.61971831,6785.840423,USA142,390036,USA242007,-80.323604,40.712179,5/15/20 12:00 AM
6543.446944,13980.56194,24.58333333,5388.615556,USA142,390037,USA242003,-80.178509,40.543028,5/16/20 12:00 AM
6231.912174,17903.23,18.08695652,5377.779565,USA142,390039,USA242111,-79.077336,40.006853,5/17/20 12:00 AM
6987.252295,10530.03344,32.6557377,6028.371148,USA142,390041,USA242051,-79.738747,39.901772,5/18/20 12:00 AM
8692.138056,19316.20597,33.93055556,7414.502222,USA142,390042,USA242125,-80.246482,40.183687,5/19/20 12:00 AM
8066.365517,17528.49517,24,7270.611724,USA142,390043,USA242117,-77.287319,41.726783,5/20/20 12:00 AM
10635.48053,33805.20421,68.27368421,9277.157158,USA142,390044,USA242011,-75.9178509,40.3305565,5/21/20 12:00 AM
8715.562195,24719.63171,36.20731707,7676.323171,USA142,390045,USA242081,-77.015455,41.246916,5/22/20 12:00 AM
11361.38082,22105.84367,67.35714286,9576.16,USA142,390046,USA242133,-76.719116,39.945952,5/23/20 12:00 AM
6861.281463,13952.61805,32.02439024,5856.230244,USA142,390048,USA242087,-77.568213,40.617946,5/24/20 12:00 AM
10329.0457,59462.146,80.27,8787.3804,USA142,390049,USA242077,-75.393113,40.609011,5/25/20 12:00 AM
12169.02437,41371.88966,37.2183908,11157.4569,USA142,390050,USA242003,-80.003312,40.456787,5/26/20 12:00 AM
5814.59,11654.55926,28.07407407,5035.288889,USA142,390052,USA242033,-78.449573,41.033156,5/27/20 12:00 AM
5818.544,12800.9045,20.5,4894.06,USA142,390056,USA242061,-78.011457,40.493665,5/28/20 12:00 AM
8544.83254,40732.35778,31.34920635,7230.995238,USA142,390057,USA242017,-75.32604,40.36316,5/29/20 12:00 AM
7016.84717,30466.07585,32.64150943,5948.98283,USA142,390058,USA242041,-77.224085,40.183661,5/30/20 12:00 AM
8431.509394,38201.92242,24.18181818,7319.660909,USA142,390061,USA242071,-76.320862,40.040797,5/31/20 12:00 AM
6760.85,10141.83125,18.25,5838.27875,USA142,390062,USA242013,-78.388848,40.338747,6/1/20 12:00 AM
12024.39641,56932.55821,45.65384615,8099.867564,USA142,390063,USA242049,-80.087224,42.133516,6/2/20 12:00 AM
7146.234222,16171.03889,30.77777778,5933.061556,USA142,390065,USA242001,-77.234428,39.82397,6/3/20 12:00 AM
7399.513857,25624.48286,36.95714286,6316.048143,USA142,390066,USA242049,-80.094797,42.128192,6/4/20 12:00 AM
10630.14011,24548.90537,55.30526316,9166.013789,USA142,390067,USA242043,-76.875752,40.256608,6/5/20 12:00 AM
6780.971765,23752.08529,19.05882353,5762.791176,USA142,390068,USA242071,-76.311722,40.131899,6/6/20 12:00 AM
6558.814857,55325.62114,26.51428571,5574.576571,USA142,390070,USA242017,-74.866565,40.10474,6/7/20 12:00 AM
6747.106667,29366.41,18.5,5935.395,USA142,390071,USA242035,-77.46955,41.131805,6/8/20 12:00 AM
5151.095,35651.51607,26.35714286,4209.327857,USA142,390072,USA242037,-76.231082,41.070721,6/9/20 12:00 AM
8501.197634,24105.42645,44.75268817,7309.569355,USA142,390073,USA242013,-78.398942,40.521643,6/10/20 12:00 AM
8051.221719,65281.32109,31.234375,7012.287188,USA142,390076,USA242027,-77.904491,41.094213,6/11/20 12:00 AM
9338.086786,25664.0556,42.60714286,8308.21119,USA142,390079,USA242015,-76.521239,41.980402,6/12/20 12:00 AM
8294.763793,71690.49897,27.48275862,7128.40931,USA142,390080,USA242101,-75.08825,40.070516,6/13/20 12:00 AM
9153.759623,103594.1153,31.54716981,8102.892075,USA142,390081,USA242045,-75.283725,39.954789,6/14/20 12:00 AM
6747.383333,27872.53333,31.66666667,5986.905333,USA142,390084,USA242097,-76.777669,40.8618,6/15/20 12:00 AM
8730.872419,18079.3871,30.91935484,7776.516452,USA142,390086,USA242033,-78.775427,41.11471,6/16/20 12:00 AM
6849.16,18876.33,12,6024.16,USA142,390090,USA242003,-79.946455,40.461078,6/17/20 12:00 AM
5785.666842,13317.75965,32.71929825,5040.295965,USA142,390091,USA242121,-79.700898,41.36085,6/18/20 12:00 AM
6179.331481,8951.27,27.07407407,5275.348889,USA142,390093,USA242031,-79.399677,41.190189,6/19/20 12:00 AM
5618.8728,11875.854,22.84,4818.7028,USA142,390095,USA242069,-75.496053,41.572053,6/20/20 12:00 AM
11207.74952,28674.10032,32.66129032,8756.529194,USA142,390096,USA242011,-75.978346,40.375775,6/21/20 12:00 AM
8429.3864,67400.99707,35.70666667,7423.6592,USA142,390097,USA242091,-75.082218,40.109821,6/22/20 12:00 AM
9047.061546,30857.73825,83.3814433,7758.399588,USA142,390100,USA242071,-76.303956,40.046612,6/23/20 12:00 AM
8718.323529,19099.61294,21.98039216,7559.400784,USA142,390101,USA242133,-76.692131,39.967439,6/24/20 12:00 AM
9727.448194,33801.84528,33.43055556,8194.438889,USA142,390102,USA242003,-79.895897,40.489606,6/25/20 12:00 AM
6917.64,13132.23667,22.46666667,6127.498,USA142,390104,USA242083,-78.8172,41.671771,6/26/20 12:00 AM
7606.777471,33736.83057,35.98850575,6236.842299,USA142,390107,USA242003,-79.989372,40.506237,6/27/20 12:00 AM
9396.940222,22040.52367,49.03333333,8526.236,USA142,390110,USA242021,-78.918903,40.305033,6/28/20 12:00 AM
6118.879,15147.961,14.9,5199.862,USA142,390112,USA242111,-78.837659,40.242564,6/29/20 12:00 AM
7794.465714,19816.29714,32.08928571,6936.833929,USA142,390113,USA242039,-80.146099,41.641749,6/30/20 12:00 AM
10498.72375,33428.79375,31.1875,8363.45,USA142,390114,USA242003,-79.961157,40.437381,7/1/20 12:00 AM
10530.94978,52715.71129,54.38709677,9203.003763,USA142,390115,USA242101,-74.983301,40.072401,7/2/20 12:00 AM
10649.73306,49483.75551,25.16326531,9551.068163,USA142,390116,USA242091,-75.315903,40.140335,7/3/20 12:00 AM
6256.131111,11266.90889,22.44444444,5274.902222,USA142,390117,USA242009,-78.433199,40.025306,7/4/20 12:00 AM
6459.283636,11633.60273,26.15151515,5577.85303,USA142,390118,USA242083,-78.659845,41.961162,7/5/20 12:00 AM
8475.930323,33317.37403,33.08064516,7565.254194,USA142,390119,USA242069,-75.650579,41.410686,7/6/20 12:00 AM
8756.040625,7923.675,22.625,8004.03375,USA142,390122,USA242039,-79.680077,41.633449,7/7/20 12:00 AM
7554.785493,62545.03451,34.15492958,6472.908169,USA142,390123,USA242091,-75.612335,40.242741,7/8/20 12:00 AM
7323.855758,14149.70727,26.51515152,6435.652121,USA142,390125,USA242127,-75.26009,41.576427,7/9/20 12:00 AM
6539.18,13885.84625,21.125,5724.46,USA142,390130,USA242021,-78.705419,40.658283,7/10/20 12:00 AM
13233.75321,44508.92286,21.17857143,12223.82857,USA142,390132,USA242101,-75.163588,39.971612,7/11/20 12:00 AM
10938.03184,55662.43867,96.43877551,9453.506122,USA151,390133,USA251001,-75.841241,37.668497,7/12/20 12:00 AM
7559.989,18746.92767,24.36666667,6305.094333,USA142,390138,USA242055,-77.568612,39.751721,7/13/20 12:00 AM
9804.464725,63148.50176,54.31868132,8369.211868,USA142,390139,USA242091,-75.321078,40.019827,7/14/20 12:00 AM
17220.50488,58049.13523,44.89534884,16210.91302,USA142,390142,USA242101,-75.143213,40.03679,7/15/20 12:00 AM
7457.18875,20927.68975,38.2625,6137.07675,USA142,390145,USA242129,-79.555623,40.300913,7/16/20 12:00 AM
7191.941333,16769.96267,26.3,6372.721,USA142,390146,USA242123,-79.14982,41.84248,7/17/20 12:00 AM
5907.8846,17550.6268,26.9,5058.7896,USA142,390147,USA242125,-79.911071,40.181976,7/18/20 12:00 AM
7003.152727,12030.11455,21.68181818,6125.075,USA142,390150,USA242059,-80.17343,39.9008,7/19/20 12:00 AM
8455.907,24469.29467,43.64444444,7230.655556,USA142,390151,USA242055,-77.646871,39.934018,7/20/20 12:00 AM
8472.302658,52314.92722,40.51898734,6914.137722,USA142,390153,USA242029,-75.501298,40.043872,7/21/20 12:00 AM
5231.957714,12289.12771,30.37142857,4460.037429,USA142,390154,USA242047,-78.577888,41.426688,7/22/20 12:00 AM
6150.022222,18890.98389,20,5286.911667,USA142,390157,USA242003,-80.090914,40.472424,7/23/20 12:00 AM
7783.359677,19789.91677,17.96774194,6922.808387,USA142,390160,USA242125,-80.190772,40.24578,7/24/20 12:00 AM
9522.017059,68965.74141,42.56470588,8513.410235,USA142,390162,USA242095,-75.242935,40.68701,7/25/20 12:00 AM
5901.026667,11870.72788,20.93939394,5005.115455,USA142,390163,USA242005,-79.562568,40.811155,7/26/20 12:00 AM
12972.0501,76512.2261,85.76,11224.1569,USA142,390164,USA242003,-79.960253,40.44246,7/27/20 12:00 AM
7123.47,24668.47149,31.88059701,6250.58403,USA142,390168,USA242019,-79.881768,40.866905,7/28/20 12:00 AM
13688.27588,62917.30742,73.21649485,12415.57124,USA142,390174,USA242101,-75.158561,39.949734,7/29/20 12:00 AM
6147.762549,18523.34725,27.25490196,5054.387059,USA142,390178,USA242085,-80.37225,41.411459,7/30/20 12:00 AM
7628.346377,29162.60681,42.62318841,6625.622174,USA142,390179,USA242029,-75.602259,39.971625,7/31/20 12:00 AM
11694.68443,137130.8477,51.10309278,10602.46918,USA142,390180,USA242045,-75.368621,39.855444,8/1/20 12:00 AM
6729.162,24037.448,19.46666667,5856.817,USA142,390183,USA242107,-75.914086,40.821491,8/2/20 12:00 AM
4407.435556,10559.70333,13.55555556,3575.274444,USA142,390184,USA242051,-79.586153,40.023168,8/3/20 12:00 AM
8550.221429,32898.41937,41.66666667,7730.643016,USA142,390185,USA242079,-75.964654,40.949097,8/4/20 12:00 AM
5903.989394,9658.72697,26.15151515,5107.928788,USA142,390189,USA242097,-76.570723,40.805935,8/5/20 12:00 AM
5457.126471,15170.72706,20.64705882,4641.877059,USA142,390192,USA242131,-75.910921,41.552885,8/6/20 12:00 AM
5726.249167,13256.40083,26.02777778,4829.8275,USA142,390194,USA242025,-75.726312,40.832962,8/7/20 12:00 AM
10702.09568,58228.23947,45.34736842,9201.855263,USA142,390195,USA242091,-75.261841,39.988467,8/8/20 12:00 AM
9565.018718,46100.30103,23.79487179,8227.191538,USA142,390197,USA242077,-75.468045,40.607987,8/9/20 12:00 AM
6437.037,13371.164,22.9,5740.3555,USA142,390198,USA242049,-80.092111,42.074476,8/10/20 12:00 AM
5023.216111,8238.943889,22.72222222,4240.813333,USA142,390199,USA242065,-78.999606,40.961011,8/11/20 12:00 AM
10144.40655,32295.30786,44.02380952,8738.38869,USA105,390201,USA205083,-93.728431,35.281033,8/12/20 12:00 AM
8736.596,42387.0025,39.45,7607.363875,USA142,390203,USA242017,-75.145703,40.305091,8/13/20 12:00 AM
8203.191449,44526.59609,37.63768116,7212.088696,USA142,390204,USA242101,-75.042473,40.058906,8/14/20 12:00 AM
7132.189697,18116.89242,36.86363636,6227.868182,USA142,390211,USA242085,-80.496326,41.23254,8/15/20 12:00 AM
5955.676667,15639.38625,21.625,4969.737917,USA142,390217,USA242129,-79.549604,40.145539,8/16/20 12:00 AM
7914.065122,17523.25659,26.75609756,6841.250976,USA142,390219,USA242129,-79.3950064,40.3207201,8/17/20 12:00 AM
6080.452424,39831.72667,28.15151515,5261.121515,USA142,390220,USA242029,-75.8888,39.821905,8/18/20 12:00 AM
7984.031857,61441.757,43.22857143,6794.973571,USA142,390222,USA242045,-75.430609,39.912791,8/19/20 12:00 AM
11110.72716,54141.16716,36.08108108,10184.93757,USA142,390223,USA242101,-75.198691,39.958606,8/20/20 12:00 AM
7075.98875,26106.31563,30.5625,5890.558958,USA142,390225,USA242071,-76.181911,40.186969,8/21/20 12:00 AM
11781.45724,62433.39697,34.09210526,10574.90289,USA142,390226,USA242101,-75.155044,39.945342,8/22/20 12:00 AM
7522.332895,24045.85882,36.60526316,6197.669737,USA142,390228,USA242003,-80.067436,40.37764,8/23/20 12:00 AM
10321.99929,68554.15071,68.93939394,9072.775556,USA142,390231,USA242091,-75.119525,40.120152,8/24/20 12:00 AM
8358.451136,15118.05909,35.38636364,7367.823409,USA142,390233,USA242133,-76.983152,39.809005,8/25/20 12:00 AM
6322.254,13664.35533,18.13333333,5569.172667,USA142,390236,USA242015,-76.448338,41.78397,8/26/20 12:00 AM
8350.364512,29134.07171,43.68292683,7512.494756,USA142,390237,USA242069,-75.653967,41.412768,8/27/20 12:00 AM
15352.73375,37341.8825,39.04545455,13049.14455,USA142,390256,USA242043,-76.674234,40.264558,8/28/20 12:00 AM
9412.254719,50952.90191,43.29213483,8193.45236,USA142,390263,USA242077,-75.408894,40.645067,8/29/20 12:00 AM
7108.187051,17586.37346,35.19230769,6178.589744,USA142,390265,USA242003,-79.881426,40.438245,8/30/20 12:00 AM
7466.887,20940.53886,37.47142857,6446.538714,USA142,390267,USA242003,-79.74818,40.428422,8/31/20 12:00 AM
6787.344583,26443.75333,35.29166667,5344.870556,USA142,390268,USA242027,-77.843598,40.818578,9/1/20 12:00 AM
9333.560366,42129.91512,36.12195122,8224.380488,USA142,390270,USA242079,-75.813852,41.26074,9/2/20 12:00 AM
4244.29,4368.5,154,3597.98,USA142,390272,USA242091,-75.367749,40.158433,9/3/20 12:00 AM
4386.81,4458.91,122,3362.99,USA142,390278,USA242091,-75.415431,40.156673,9/4/20 12:00 AM
14325.17987,124023.5085,29.52564103,13039.98282,USA142,390290,USA242101,-75.162753,39.957357,9/5/20 12:00 AM
9034.121081,31372.38973,25.62162162,8157.217568,USA142,390304,USA242101,-75.209171,40.028651,9/6/20 12:00 AM
10748.17,34429.97,35,9355.62,USA142,390307,USA242085,-80.418603,41.330554,9/7/20 12:00 AM
16757.69667,62998.09,17.33333333,7144.033333,USA142,390312,USA242101,-75.098928,40.018644,9/8/20 12:00 AM
4984.023077,13522.69,22.69230769,4166.905385,USA142,390313,USA242107,-76.33021,40.771547,9/9/20 12:00 AM
11281.05,37989.72,223,10032.36,USA142,390314,USA242095,-75.365509,40.672965,9/10/20 12:00 AM
17497.885,85918.385,74.5,16496.02,USA142,390316,USA242011,-75.987827,40.35826,9/11/20 12:00 AM
17379.19,37226.13,130,16016.63,USA142,390321,USA242077,-75.528971,40.612783,9/12/20 12:00 AM
10544.72,48952.82,29,9417.13,USA142,390322,USA242017,-74.96287,40.11364,9/13/20 12:00 AM
21777.54,36100.85,71,20225.3,USA142,390323,USA242125,-80.279098,40.156328,9/14/20 12:00 AM
15021.69,31253.66,98.33333333,12874.69,USA142,390325,USA242133,-76.695342,39.916245,9/15/20 12:00 AM
11340.2552,25241.539,29.84,10058.2356,USA144,410001,USA244007,-71.376448,41.869861,9/16/20 12:00 AM
11000.93826,17687.84587,32.43478261,9875.518696,USA144,410004,USA244007,-71.435302,41.834713,9/17/20 12:00 AM
8689.231852,22800.84185,27.11111111,7800.490741,USA144,410005,USA244007,-71.45942,41.855963,9/18/20 12:00 AM
9463.372973,21434.72568,28.86486486,8487.998378,USA144,410006,USA244005,-71.305172,41.497331,9/19/20 12:00 AM
13976.38687,38353.1401,58.7979798,12831.34869,USA144,410007,USA244007,-71.409288,41.811884,9/20/20 12:00 AM
6535.91525,19180.00525,26.95,5681.541,USA144,410008,USA244009,-71.496684,41.431486,9/21/20 12:00 AM
10902.08525,38657.33737,44.325,9126.258625,USA144,410009,USA244003,-71.478212,41.705675,9/22/20 12:00 AM
12342.43,39022.75,14.33333333,11810.09333,USA144,410010,USA244007,-71.411919,41.81097,9/23/20 12:00 AM
9813.316078,33677.60451,30.33333333,8407.961569,USA144,410011,USA244007,-71.495734,42.004627,9/24/20 12:00 AM
10858.68689,37604.72389,40.6,9708.187222,USA144,410012,USA244007,-71.398146,41.851906,9/25/20 12:00 AM
6714.529211,16591.07342,28.52631579,5811.607895,USA144,410013,USA244009,-71.825711,41.362098,9/26/20 12:00 AM
9490.548791,30576.00813,45.84615385,8439.006264,USA145,420002,USA245091,-81.05178,34.956565,9/27/20 12:00 AM
15193.75612,32586.91612,45.02352941,13729.80941,USA145,420004,USA245019,-79.946695,32.784646,9/28/20 12:00 AM
7084.612593,20411.62593,21.88888889,5898.488148,USA145,420005,USA245033,-79.365048,34.421387,9/29/20 12:00 AM
10027.45909,32894.05091,68.2020202,8394.20303,USA145,420007,USA245083,-81.939722,34.967236,9/30/20 12:00 AM
7648.166522,26160.28725,40.52173913,6662.003768,USA145,420009,USA245073,-82.987145,34.695607,10/1/20 12:00 AM
7004.623191,27323.18617,29.85106383,6093.484043,USA145,420010,USA245031,-80.104795,34.350022,10/2/20 12:00 AM
5294.246667,15030.12,21.22222222,4458.906667,USA145,420011,USA245029,-80.669227,32.922021,10/3/20 12:00 AM
7711.664571,31069.54886,31.62857143,6448.486286,USA145,420015,USA245077,-82.606791,34.840628,10/4/20 12:00 AM
12751.49396,55147.9901,50.04166667,11134.50427,USA145,420018,USA245079,-81.0333,34.027868,10/5/20 12:00 AM
6106.318,15446.71,20.33333333,5241.627333,USA145,420019,USA245023,-81.18296,34.684513,10/6/20 12:00 AM
8596.681475,26469.05738,28.2295082,7301.009836,USA145,420020,USA245043,-79.285077,33.379604,10/7/20 12:00 AM
8718.978721,45857.83977,57.60465116,7423.798605,USA145,420023,USA245045,-82.420483,34.84111,10/8/20 12:00 AM
8409.063793,29408.57483,48.26436782,7240.834023,USA145,420026,USA245079,-81.013395,34.014363,10/9/20 12:00 AM
10073.34473,54268.1572,61.2688172,8304.654194,USA145,420027,USA245007,-82.646873,34.511772,10/10/20 12:00 AM
7587.494857,28880.93971,32.25714286,6472.925429,USA145,420030,USA245029,-80.669971,32.922554,10/11/20 12:00 AM
8245.925714,26115.86524,34.95238095,6966.749524,USA145,420033,USA245045,-82.244391,34.920029,10/12/20 12:00 AM
7289.545397,50270.72111,34.49206349,6221.292063,USA145,420036,USA245057,-80.787672,34.717413,10/13/20 12:00 AM
7295.376667,21498.76667,22.88888889,5659.013889,USA140,420037,USA240121,-95.671102,35.117247,10/14/20 12:00 AM
8452.336765,28536.36529,25.64705882,7387.347059,USA145,420038,USA245059,-81.811311,34.414767,10/15/20 12:00 AM
6099.7,19446.7752,28.16,4952.7268,USA145,420039,USA245087,-81.62933,34.712107,10/16/20 12:00 AM
5852.570857,24549.98971,26.42857143,4935.108,USA145,420043,USA245021,-81.634456,35.089836,10/17/20 12:00 AM
7957.111774,27521.06129,35.19354839,6959.251129,USA145,420049,USA245051,-79.001825,33.785342,10/18/20 12:00 AM
10061.65606,42977.57071,65.6969697,8635.992929,USA145,420051,USA245041,-79.759284,34.196901,10/19/20 12:00 AM
7482.739048,18856.01619,21.23809524,6478.627143,USA145,420053,USA245071,-81.606325,34.290519,10/20/20 12:00 AM
5463.50625,19042.6675,17.375,4504.72,USA145,420054,USA245069,-79.69923,34.635962,10/21/20 12:00 AM
5561.626154,19419.59744,27.56410256,4739.094359,USA145,420055,USA245067,-79.325586,34.186614,10/22/20 12:00 AM
8885.646364,9260.721818,15.54545455,7993.652727,USA145,420056,USA245009,-81.028176,33.307457,10/23/20 12:00 AM
6164.098571,18976.55143,15.42857143,5097.614286,USA145,420057,USA245031,-79.8398,34.313162,10/24/20 12:00 AM
5847.605,31261.41708,25.20833333,4848.650833,USA145,420062,USA245025,-79.91975,34.694609,10/25/20 12:00 AM
9193.635714,27957.83743,29.68571429,7889.176286,USA145,420064,USA245051,-78.89862,34.057423,10/26/20 12:00 AM
9462.847869,35290.44984,31.59016393,8211.27082,USA145,420065,USA245019,-80.042176,32.808392,10/27/20 12:00 AM
6673.136923,10305.26769,16.69230769,5879.609231,USA145,420066,USA245041,-79.760366,33.880696,10/28/20 12:00 AM
8096.772899,24758.68493,33.50724638,7244.502174,USA145,420067,USA245013,-80.687805,32.417071,10/29/20 12:00 AM
10367.15578,37670.29203,43.265625,9212.819062,USA145,420068,USA245075,-80.830507,33.540234,10/30/20 12:00 AM
7148.984762,18468.56,20.23809524,6242.81381,USA145,420069,USA245027,-80.211616,33.686857,10/31/20 12:00 AM
8455.824861,22274.73556,45.08333333,7431.195,USA145,420070,USA245085,-80.343353,33.923715,11/1/20 12:00 AM
12467.95578,39705.58322,41.4,10905.52644,USA145,420071,USA245047,-82.156285,34.175384,11/2/20 12:00 AM
6044.468,14561.088,18.6,5292.06,USA145,420072,USA245049,-81.090061,32.852879,11/3/20 12:00 AM
8962.780795,41699.77068,48.48863636,7460.415,USA145,420073,USA245063,-81.115004,34.005479,11/4/20 12:00 AM
11623.73875,39190.81927,62.48958333,10017.94052,USA145,420078,USA245045,-82.412584,34.818259,11/5/20 12:00 AM
9687.777551,55743.29673,56.64285714,8134.932959,USA145,420079,USA245019,-80.072838,32.976109,11/6/20 12:00 AM
9319.727143,30218.87571,31.71428571,8168.985714,USA145,420080,USA245013,-80.714753,32.223809,11/7/20 12:00 AM
10126.90494,36053.18759,34.59493671,9113.763544,USA145,420082,USA245003,-81.761851,33.571305,11/8/20 12:00 AM
7666.638889,43653.7413,31.03703704,6400.406111,USA145,420083,USA245083,-81.895434,34.978345,11/9/20 12:00 AM
8080.922526,42496.768,53.87368421,6620.787158,USA145,420085,USA245051,-78.820237,33.75837,11/10/20 12:00 AM
13878.89246,52567.61046,32,12338.18246,USA142,420086,USA242101,-75.182072,39.961571,11/11/20 12:00 AM
9101.391413,37180.4562,51.75,7956.721957,USA145,420087,USA245019,-79.949531,32.782776,11/12/20 12:00 AM
7149.582069,39961.49069,26.24137931,6014.074828,USA145,420089,USA245019,-79.850415,32.821339,11/13/20 12:00 AM
8735.197097,59539.57011,50.65591398,7635.164516,USA145,420091,USA245041,-79.751804,34.160135,11/14/20 12:00 AM
5174.531579,16361.72368,19.15789474,4236.356316,USA145,420101,USA245053,-81.054051,32.314884,11/15/20 12:00 AM
9584.685,36183.695,115.5,7011.825,USA145,420102,USA245045,-82.327153,34.851879,11/16/20 12:00 AM
9796.390625,22559.57375,17,8133.814375,USA145,420103,USA245083,-82.218557,34.862598,11/17/20 12:00 AM
5277.306667,22860.40333,15,4123.846667,USA145,420104,USA245019,-79.768913,32.878021,11/18/20 12:00 AM
5740.573333,14773.39556,18.33333333,4835.316667,USA146,430008,USA246011,-96.7662,44.30785,11/19/20 12:00 AM
8378.528462,23547.53821,26.8974359,7453.098462,USA146,430012,USA246135,-97.407994,42.872154,11/20/20 12:00 AM
7616.530909,22287.04227,27.31818182,6650.269545,USA146,430013,USA246035,-98.008133,43.714148,11/21/20 12:00 AM
9098.886415,22887.46509,28.81132075,8043.769811,USA146,430014,USA246013,-98.478479,45.461177,11/22/20 12:00 AM
8210.603636,21834.80545,24,7092.781818,USA146,430015,USA246065,-100.341842,44.3605,11/23/20 12:00 AM
9386.063333,22211.83222,27,8363.827778,USA146,430048,USA246081,-103.860613,44.498137,11/24/20 12:00 AM
6428.4,5718,15,6051.06,USA146,430081,USA246053,-99.419299,43.222747,11/25/20 12:00 AM
5869.46,6138,15,5194.53,USA146,430084,USA246121,-100.850497,43.256725,11/26/20 12:00 AM
13451.87,61606.4925,90.5,11837.85,USA146,430089,USA246127,-96.495143,42.506265,11/27/20 12:00 AM
17434.33,64475.89,169,14358.83,USA146,430090,USA246099,-96.714383,43.535429,11/28/20 12:00 AM
13942.97,48341.28,114.25,12129.755,USA146,430091,USA246103,-103.223694,44.046537,11/29/20 12:00 AM
16610.615,45275.28,89.5,15352.72,USA146,430092,USA246013,-98.500378,45.473003,11/30/20 12:00 AM
14565.07636,30963.55045,47.40909091,7894.25,USA146,430095,USA246083,-96.781415,43.490929,12/1/20 12:00 AM
16817.875,68069.375,34.5,15481.185,USA146,430096,USA246135,-97.399989,42.904944,12/2/20 12:00 AM
6567.53,9241.115263,21.05263158,5722.237895,USA147,440001,USA247171,-82.412925,36.13346,12/3/20 12:00 AM
9086.330707,20752.15919,94.06060606,7953.79303,USA147,440002,USA247113,-88.832584,35.637066,12/4/20 12:00 AM
7763.664231,24489.30731,35.40384615,6721.211923,USA147,440003,USA247165,-86.434112,36.390175,12/5/20 12:00 AM
10004.33577,48838.54944,39.05633803,8297.48,USA147,440006,USA247037,-86.757876,36.258151,12/6/20 12:00 AM
6507.463571,9121.714286,27.21428571,5720.807857,USA147,440007,USA247031,-86.084332,35.468969,12/7/20 12:00 AM
5349.621667,27682.42889,20.38888889,4543.697778,USA147,440008,USA247077,-88.398485,35.655216,12/8/20 12:00 AM
7239.115072,21679.58319,35.73913043,6246.226232,USA147,440009,USA247035,-85.022299,35.943093,12/9/20 12:00 AM
5650.136,8697.940667,20.46666667,4836.36,USA147,440010,USA247177,-85.766446,35.762912,12/10/20 12:00 AM
7467.5425,30623.05175,42.925,6323.2145,USA147,440011,USA247009,-83.958629,35.756525,12/11/20 12:00 AM
8135.944828,24496.2923,50.20689655,6906.214368,USA147,440012,USA247163,-82.256535,36.585175,12/12/20 12:00 AM
10176.42098,31583.48707,49.60869565,8826.061739,USA147,440015,USA247093,-83.943643,35.940289,12/13/20 12:00 AM
4868.887273,12827.21182,20.18181818,3829.997273,USA147,440016,USA247017,-88.412472,36.023326,12/14/20 12:00 AM
8522.641848,26161.37457,49.63043478,7284.147826,USA147,440017,USA247163,-82.554239,36.553675,12/15/20 12:00 AM
5713.422813,21962.10969,30.65625,4833.915938,USA147,440018,USA247019,-82.249775,36.345951,12/16/20 12:00 AM
